date,VaR_95,VaR_99
2015-09-29,-3.303954348318358,-5.806229473916395
2015-09-30,-3.7948425805621806,-6.668895667807208
2015-10-01,-3.640940921554389,-6.398435408854028
2015-10-02,-3.47395245781934,-6.104976953401714
2015-10-05,-3.3175250624671704,-5.830078072343015
2015-10-06,-3.157605813668456,-5.549042755891302
2015-10-07,-3.0237209195202217,-5.313759111941645
2015-10-08,-2.9216819495270947,-5.134440146664866
2015-10-09,-2.933427039331703,-5.155080470170552
2015-10-12,-3.209686895774179,-5.64056784433861
2015-10-13,-3.0813707974435096,-5.415070566361785
2015-10-14,-2.9465640016447385,-5.178166811487133
2015-10-15,-3.009783344826405,-5.289265808327041
2015-10-16,-3.033955162698036,-5.331744337558488
2015-10-19,-2.958693949001842,-5.199483467359728
2015-10-20,-2.8616913663722774,-5.029015235982241
2015-10-21,-2.9902465404135827,-5.254932655489866
2015-10-22,-2.8677217858762485,-5.039612839875242
2015-10-23,-2.92420163529148,-5.138868135737302
2015-10-26,-3.450555213227471,-6.063859626454722
2015-10-27,-3.9740311262681454,-6.983794030732754
2015-10-28,-3.7638655456446775,-6.61445793828952
2015-10-29,-4.438407954373587,-7.799870205550959
2015-10-30,-4.1946190506178285,-7.371445908731935
2015-11-02,-3.979786191337116,-6.993907738400892
2015-11-03,-3.8390280337572738,-6.7465453123279575
2015-11-04,-3.680593276708699,-6.468118778820788
2015-11-05,-3.4923829369918877,-6.137365897106252
2015-11-06,-3.3722643256335654,-5.926274535632212
2015-11-09,-3.2004223630250013,-5.624286746769052
2015-11-10,-3.068653380379203,-5.39272151610071
2015-11-11,-3.6873225467603308,-6.479944513075141
2015-11-12,-3.5063344538373182,-6.161883702067756
2015-11-13,-3.330947786929557,-5.853666599960969
2015-11-16,-3.7815562830707976,-6.645546891171431
2015-11-17,-3.707821554262278,-6.515968600879023
2015-11-18,-3.513431497156833,-6.174355745490631
2015-11-19,-3.9041341616693916,-6.860960064761906
2015-11-20,-3.7536864742866873,-6.596569669292721
2015-11-23,-3.543886453781101,-6.2278759967219095
2015-11-24,-3.483036212739044,-6.120940359668348
2015-11-25,-3.3488156239866202,-5.8850667802354515
2015-11-27,-3.226961400462204,-5.670925327430944
2015-11-30,-3.079009580796678,-5.410921064206552
2015-12-01,-2.952070496069705,-5.187843691630609
2015-12-02,-2.899794552088403,-5.095976161174105
2015-12-03,-2.8697178781563624,-5.043120687928697
2015-12-04,-2.848629570674685,-5.006060989292896
2015-12-07,-3.486617740648649,-6.1272343851657
2015-12-08,-3.3372428873467377,-5.8647293428835825
2015-12-09,-3.1710230369076005,-5.572621615892466
2015-12-10,-3.409885173796304,-5.99238782123115
2015-12-11,-3.2436531722415145,-5.7002587403838945
2015-12-14,-3.5888844710960184,-6.306953607020809
2015-12-15,-3.4251823388379568,-6.019270411354532
2015-12-16,-3.4872235005516634,-6.1282989219698445
2015-12-17,-3.3325959554897895,-5.856563021601079
2015-12-18,-3.5091502717217313,-6.166832101188943
2015-12-21,-3.8366505757742075,-6.7423672683361255
2015-12-22,-3.689077943450089,-6.483029372889768
2015-12-23,-3.481524433189799,-6.118283622301091
2015-12-24,-3.3925428665247312,-5.9619111847494235
2015-12-28,-3.246284647330469,-5.7048831832818845
2015-12-29,-3.19861999524183,-5.621119341943736
2015-12-30,-3.2554488933755326,-5.720988041244027
2015-12-31,-3.2415223349383586,-5.6965140971323915
2016-01-04,-3.378748513536886,-5.937669572896524
2016-01-05,-3.2060825364452703,-5.634233695871715
2016-01-06,-3.536672253766959,-6.215198067084607
2016-01-07,-3.6267526575421,-6.373501554445964
2016-01-08,-4.541561041498238,-7.98114707310013
2016-01-11,-4.246452294520678,-7.462535456815612
2016-01-12,-4.1031175269929845,-7.210645005520534
2016-01-13,-3.952530785244388,-6.946010241796647
2016-01-14,-4.137614995572898,-7.271269396092438
2016-01-15,-4.122004559567037,-7.243836276841246
2016-01-19,-4.224077309652122,-7.423214605821297
2016-01-20,-3.9728041420438873,-6.98163778061067
2016-01-21,-3.7303445615168394,-6.55554958014686
2016-01-22,-3.5391731503762425,-6.219593036891448
2016-01-25,-4.802338637775037,-8.439426578811243
2016-01-26,-4.68305301807221,-8.229799081601586
2016-01-27,-4.373653702877201,-7.686073825830678
2016-01-28,-6.20217048131959,-10.89943178822098
2016-01-29,-5.742462766609424,-10.09156091558151
2016-02-01,-5.764184367876656,-10.129733537900778
2016-02-02,-5.378245405124997,-9.451500746396881
2016-02-03,-5.191292798529679,-9.122958151614442
2016-02-04,-4.980660373574663,-8.752801646710322
2016-02-05,-4.63030084320801,-8.137094643156303
2016-02-08,-4.713928090537624,-8.284057626623323
2016-02-09,-4.437471035305026,-7.798223703651403
2016-02-10,-4.14418305940086,-7.282811833355196
2016-02-11,-3.9252885849144277,-6.898135952440724
2016-02-12,-3.718504651516639,-6.534742623644368
2016-02-16,-3.5082181014530325,-6.165193944629188
2016-02-17,-3.7854619539621575,-6.652410551819882
2016-02-18,-3.6927882982719242,-6.489549793347815
2016-02-19,-3.7384521812770433,-6.569797567816231
2016-02-22,-3.5295936212506236,-6.202758378027678
2016-02-23,-3.379809626723977,-5.939534328281289
2016-02-24,-3.589272703227939,-6.307635869730712
2016-02-25,-3.5182913801492806,-6.182896298081771
2016-02-26,-3.3526062272039034,-5.891728225825737
2016-02-29,-3.183414624878489,-5.594398067901198
2016-03-01,-3.0428826885339535,-5.347433193448412
2016-03-02,-3.8865608569511627,-6.830077483148442
2016-03-03,-3.654797080234436,-6.422785635413392
2016-03-04,-3.4767253317843627,-6.109849884697319
2016-03-07,-3.4226563761291438,-6.014831391445741
2016-03-08,-3.3459438156998957,-5.880019985952019
2016-03-09,-3.2380609635688327,-5.690431229650842
2016-03-10,-3.0828478648030253,-5.417666301996614
2016-03-11,-2.9475549352673736,-5.179908236276905
2016-03-14,-2.906211716571286,-5.107253414317282
2016-03-15,-2.7961008688357287,-4.913749272879759
2016-03-16,-2.9884313569983547,-5.25174272901542
2016-03-17,-2.983184566454732,-5.242522241476494
2016-03-18,-2.8659340812811074,-5.036471203515694
2016-03-21,-2.75918132963116,-4.848868437948705
2016-03-22,-2.6679388210962274,-4.688522716888959
2016-03-23,-2.6277770189121257,-4.617944066283322
2016-03-24,-2.591608747738919,-4.554383477979989
2016-03-28,-2.548436371698853,-4.478514172355226
2016-03-29,-2.5139840164191525,-4.417969061986902
2016-03-30,-2.8893295113538837,-5.0775853417036645
2016-03-31,-2.992196915042661,-5.258360161279193
2016-04-01,-2.898701262298858,-5.094054859990625
2016-04-04,-2.8421624457344246,-4.994695937757377
2016-04-05,-2.8097720485066975,-4.937774425161051
2016-04-06,-2.845806544139538,-5.0010999219941406
2016-04-07,-2.8158498868889614,-4.948455360982928
2016-04-08,-3.130401055808659,-5.501234266347034
2016-04-11,-2.988857096865439,-5.252490906230927
2016-04-12,-2.8701483186810295,-5.043877125880803
2016-04-13,-2.879802399764426,-5.060842799198452
2016-04-14,-2.916803132462226,-5.125866320136571
2016-04-15,-2.8033120006158496,-4.926421810532509
2016-04-18,-3.0628293333671,-5.382486582486582
2016-04-19,-3.310260407650211,-5.817311475571626
2016-04-20,-3.1744412353409213,-5.578628613083981
2016-04-21,-3.028201800644561,-5.3216336226976715
2016-04-22,-3.008401295713249,-5.286837053735051
2016-04-25,-2.8933991389567932,-5.084737132934648
2016-04-26,-2.8189313169007995,-4.95387053561016
2016-04-27,-2.7708183817609413,-4.869318900619241
2016-04-28,-5.183868716727538,-9.10991138460984
2016-04-29,-5.276032872074978,-9.271876768753021
2016-05-02,-4.966469297807252,-8.727862851042863
2016-05-03,-4.618241603940281,-8.115902246686014
2016-05-04,-4.4288012394016185,-7.782987771431932
2016-05-05,-4.207089357661012,-7.393360698305152
2016-05-06,-4.009086059696668,-7.045398086425128
2016-05-09,-3.788336432529677,-6.657462038741718
2016-05-10,-3.566929366968537,-6.268370636662042
2016-05-11,-3.394507263845369,-5.965363333423141
2016-05-12,-3.3008394209219505,-5.800755432403886
2016-05-13,-3.554914711701442,-6.247256590226668
2016-05-16,-3.3616790109541173,-5.907672351823657
2016-05-17,-3.9953381367903518,-7.021238068831539
2016-05-18,-3.7661130027680008,-6.618407524275006
2016-05-19,-3.617001428027832,-6.356365156589412
2016-05-20,-3.430770314101014,-6.029090482472764
2016-05-23,-3.319153339004481,-5.832939536584321
2016-05-24,-3.251581797110872,-5.71419217001119
2016-05-25,-3.2403603806058165,-5.6944721277884796
2016-05-26,-3.280369914923146,-5.764783189292458
2016-05-27,-3.155235823085802,-5.544877834792766
2016-05-31,-3.0122994665183365,-5.29368753404946
2016-06-01,-2.912952460331624,-5.119099311981489
2016-06-02,-2.9797322923962324,-5.236455361224138
2016-06-03,-2.91491945818071,-5.122556030713787
2016-06-06,-2.802543295136342,-4.925070920071765
2016-06-07,-2.7376646696883373,-4.811055970835218
2016-06-08,-2.6568354720849605,-4.669010161480554
2016-06-09,-2.5820928438251958,-4.537660631369551
2016-06-10,-2.5499650514186722,-4.481200609366653
2016-06-13,-2.5644833857988942,-4.5067145154633055
2016-06-14,-2.7282062212897036,-4.7944340941141865
2016-06-15,-2.6404302922316965,-4.6401803930434085
2016-06-16,-2.580924740701982,-4.535607856401269
2016-06-17,-2.5238004492670036,-4.435220045421017
2016-06-20,-2.9512435584715027,-5.186390466510167
2016-06-21,-2.8421281308802038,-4.9946356342855465
2016-06-22,-2.7857626658093344,-4.895581352626945
2016-06-23,-2.7086918760591523,-4.760140410092953
2016-06-24,-2.6436232338036985,-4.64579153336479
2016-06-27,-3.2505764754394297,-5.71242546027367
2016-06-28,-3.269320608800217,-5.745365606567706
2016-06-29,-3.288151848104256,-5.778458829158126
2016-06-30,-3.16958800378538,-5.570099749446422
2016-07-01,-3.124948868181351,-5.491652822670275
2016-07-05,-2.9874310077722592,-5.249984757642807
2016-07-06,-2.949241495597182,-5.182872125987263
2016-07-07,-2.84933537719563,-5.007301343787163
2016-07-08,-2.754113690628406,-4.839962783741972
2016-07-11,-2.7015142508404257,-4.747526755452444
2016-07-12,-2.6214824328862325,-4.6068822273301775
2016-07-13,-2.5602985355029766,-4.49936023675045
2016-07-14,-2.536149605745721,-4.456921930122067
2016-07-15,-2.7803809258770853,-4.886123710746548
2016-07-18,-2.6862111338224044,-4.720633705577814
2016-07-19,-2.6846992815122626,-4.7179768403436375
2016-07-20,-2.603221468631241,-4.57479118196406
2016-07-21,-2.5331294119752528,-4.45161436947252
2016-07-22,-2.509279652906271,-4.409701812744063
2016-07-25,-2.5229107916666056,-4.43365659882444
2016-07-26,-2.650656145766469,-4.6581508750568075
2016-07-27,-2.6280285040234146,-4.618386015569384
2016-07-28,-4.914007952394871,-8.635669503961749
2016-07-29,-4.646626339374827,-8.165784378856898
2016-08-01,-4.3326529823119,-7.614020895583857
2016-08-02,-4.202429551872207,-7.38517175291992
2016-08-03,-4.078000573855038,-7.166505535591492
2016-08-04,-3.9023311444175346,-6.857791518587821
2016-08-05,-3.6678122235522412,-6.445657897185881
2016-08-08,-3.590670424826199,-6.310092166484412
2016-08-09,-3.4283007924293236,-6.024750649652755
2016-08-10,-3.256397742479066,-5.722655508481896
2016-08-11,-3.1507980317496402,-5.5370790482059515
2016-08-12,-3.0085504888984396,-5.2870992395214875
2016-08-15,-2.8842738259825023,-5.068700694302557
2016-08-16,-2.873312023814125,-5.049436887322394
2016-08-17,-2.7683797652498887,-4.865033379219933
2016-08-18,-2.6798916576220657,-4.7095281256860115
2016-08-19,-2.603192737164512,-4.5747406905009935
2016-08-22,-2.5354863497953772,-4.455756352198874
2016-08-23,-2.545079589731653,-4.472615105860742
2016-08-24,-2.4878676123619234,-4.372073199331605
2016-08-25,-2.5018453862291548,-4.396637147271432
2016-08-26,-2.4718847454262343,-4.343985585734003
2016-08-29,-2.4646924846906013,-4.331346211255787
2016-08-30,-2.4190458575924105,-4.251128761587548
2016-08-31,-2.4473309990348926,-4.300835871493841
2016-09-01,-2.400264485040311,-4.218123172715503
2016-09-02,-2.3843255644879235,-4.190112788631113
2016-09-06,-2.4145779261927416,-4.243277008129333
2016-09-07,-2.3739229304597202,-4.1718316400638935
2016-09-08,-2.364130754726684,-4.154623285056246
2016-09-09,-2.9824110218135162,-5.241162846877867
2016-09-12,-3.284498678948752,-5.772038904368703
2016-09-13,-3.4378401496389372,-6.041514712092318
2016-09-14,-3.5990087062811855,-6.324745509249391
2016-09-15,-4.099593157104731,-7.204451427109688
2016-09-16,-4.427979504042529,-7.781543688506231
2016-09-19,-4.158925167663052,-7.308718990196867
2016-09-20,-3.9888079254651125,-7.0097621519542965
2016-09-21,-3.7450834302968254,-6.58145104405967
2016-09-22,-3.529486246964048,-6.20256968300295
2016-09-23,-3.3870805628365055,-5.952311963535546
2016-09-26,-3.430655436399184,-6.028888601263782
2016-09-27,-3.2518703681815033,-5.714699292591885
2016-09-28,-3.095547790441438,-5.4399846135664545
2016-09-29,-2.9923792151364306,-5.258680527744935
2016-09-30,-3.0809454918965624,-5.414323152402097
2016-10-03,-2.9813515395007073,-5.239300957522508
2016-10-04,-2.8845406421269733,-5.0691695856971775
2016-10-05,-2.784314606769351,-4.893036594984576
2016-10-06,-2.688887549776633,-4.725337125649527
2016-10-07,-2.643032593501884,-4.644753567107591
2016-10-10,-2.567490671400535,-4.511999391843519
2016-10-11,-2.7366707498100133,-4.809309298126142
2016-10-12,-2.6489093469068647,-4.655081124704839
2016-10-13,-2.6281447149543475,-4.618590239738739
2016-10-14,-2.568875383195688,-4.514432825720106
2016-10-17,-2.5230700426365087,-4.4339364597358575
2016-10-18,-2.4671273084872287,-4.335625067499357
2016-10-19,-2.4195690319046195,-4.252048165971296
2016-10-20,-2.3915247901035586,-4.202764402894534
2016-10-21,-2.3550235886544795,-4.138618737021495
2016-10-24,-2.3454853650323826,-4.121856666700634
2016-10-25,-2.3769921031892554,-4.17722527426221
2016-10-26,-2.3574531819596993,-4.1428884014209375
2016-10-27,-2.8240214270092636,-4.962815679586585
2016-10-28,-2.81575838237489,-4.948294554824432
2016-10-31,-2.764139791624806,-4.857582229102465
2016-11-01,-2.6767530885749236,-4.704012537337548
2016-11-02,-2.9022563073174004,-5.100302345576576
2016-11-03,-2.7905811318365217,-4.904049120797036
2016-11-04,-2.9253863817761694,-5.140950159044319
2016-11-07,-2.890946389771322,-5.0804267753717305
2016-11-08,-2.92466801477504,-5.139687731294018
2016-11-09,-2.829744107049182,-4.97287247517593
2016-11-10,-2.733388382625418,-4.8035410050196985
2016-11-11,-3.302283938139071,-5.803293965796725
2016-11-14,-3.1571032195102138,-5.5481595181987196
2016-11-15,-3.5007169763886123,-6.152011785057661
2016-11-16,-3.414917896306345,-6.001232114672043
2016-11-17,-3.6723644678222485,-6.453657818512407
2016-11-18,-3.4655886956227184,-6.090278831860305
2016-11-21,-3.2823414120720478,-5.7682478149037415
2016-11-22,-3.264693028712186,-5.737233293264494
2016-11-23,-3.1062145302376036,-5.458729890427382
2016-11-25,-2.9959097526417904,-5.264884944864929
2016-11-28,-2.885060410067106,-5.070083003866872
2016-11-29,-2.7826815665972657,-4.890166759333222
2016-11-30,-2.6904335009643177,-4.728053914807264
2016-12-01,-2.6845884426783098,-4.717782056870047
2016-12-02,-2.694746035488775,-4.735632580376881
2016-12-05,-2.6184516366113995,-4.601556034288397
2016-12-06,-2.6053441721089987,-4.578521531175214
2016-12-07,-2.575559166535257,-4.526178623552703
2016-12-08,-2.5797797200954737,-4.533595645670472
2016-12-09,-2.5832030847607315,-4.5396117217792415
2016-12-12,-2.7196357527182204,-4.779372715542068
2016-12-13,-2.671334158353077,-4.694489538816943
2016-12-14,-2.7985678310820643,-4.918084607874022
2016-12-15,-2.7017180900881126,-4.747884973915258
2016-12-16,-2.6353652804263628,-4.631279355762179
2016-12-19,-2.5607610391865756,-4.500173021140426
2016-12-20,-2.5180776093798625,-4.4251629689229315
2016-12-21,-2.4631656223457536,-4.328662968022182
2016-12-22,-2.413711378976845,-4.241754174743927
2016-12-23,-2.426077864507964,-4.26348651278791
2016-12-27,-2.383265816593087,-4.188250432553145
2016-12-28,-2.3742009714438015,-4.172320257516357
2016-12-29,-2.3648131782489403,-4.155822547258714
2016-12-30,-2.331793590179485,-4.0977953213186735
2017-01-03,-2.3777996902181946,-4.178644493511582
2017-01-04,-2.34490814261546,-4.120842280466198
2017-01-05,-2.3177797833243443,-4.073168050531622
2017-01-06,-2.3077275568579685,-4.055502693376412
2017-01-09,-2.3833943633215204,-4.188476335130699
2017-01-10,-2.410538963289715,-4.236179105743501
2017-01-11,-2.3690702776461934,-4.163303793483046
2017-01-12,-2.353074721442318,-4.135193880302831
2017-01-13,-2.3462689947152433,-4.123233784324423
2017-01-17,-2.321950235539999,-4.080497026667874
2017-01-18,-2.343929867430547,-4.1191231010788885
2017-01-19,-2.3137909003030535,-4.066158156409444
2017-01-20,-2.294598552636482,-4.032430337272955
2017-01-23,-2.272001465103845,-3.9927191724611757
2017-01-24,-2.2522783347105015,-3.958058578235346
2017-01-25,-2.2391816381309395,-3.935042998213819
2017-01-26,-2.4414718351696374,-4.29053922500892
2017-01-27,-2.395484127820638,-4.209722375350115
2017-01-30,-2.3570354508739775,-4.142154298498685
2017-01-31,-2.3363381025281513,-4.105781654894025
2017-02-01,-2.3167916171935885,-4.071431489214897
2017-02-02,-4.560774591963534,-8.014912153137317
2017-02-03,-4.2572386894376955,-7.481491010519423
2017-02-06,-3.989284642584148,-7.010599914433876
2017-02-07,-3.7876996367279103,-6.6563429607632445
2017-02-08,-3.6128268347392103,-6.349028903106871
2017-02-09,-3.4177113594128845,-6.006141228453154
2017-02-10,-3.2429191566652897,-5.698968812490321
2017-02-13,-3.094729307378476,-5.438546246088257
2017-02-14,-3.005438959720511,-5.281631169894243
2017-02-15,-2.991665326579243,-5.257425970222387
2017-02-16,-2.873851549923829,-5.050385027662682
2017-02-17,-2.769857571961339,-4.867630414160547
2017-02-21,-2.6790711832205223,-4.708086258713709
2017-02-22,-2.6324176196648077,-4.626099261551264
2017-02-23,-2.561902262734089,-4.502178559080522
2017-02-24,-2.522312254951684,-4.432604755745202
2017-02-27,-2.464039548286762,-4.330198768466666
2017-02-28,-2.4154672354878373,-4.24483984262892
2017-03-01,-2.373484946185789,-4.171061945046254
2017-03-02,-2.6779305764334556,-4.706081804642306
2017-03-03,-2.6387878099786373,-4.6372939642787525
2017-03-06,-2.58533777568488,-4.543363137221104
2017-03-07,-2.5330416725925007,-4.45146017999638
2017-03-08,-2.4732994104859634,-4.34647165820946
2017-03-09,-2.4429134260460628,-4.293072615774531
2017-03-10,-2.406567845538309,-4.229200431554392
2017-03-13,-2.3711431992067458,-4.166946658060797
2017-03-14,-2.335986890767785,-4.105164450217555
2017-03-15,-2.312012157987946,-4.063032269981341
2017-03-16,-2.3761053566321078,-4.175666943409781
2017-03-17,-2.3404006128417607,-4.112920938502158
2017-03-20,-2.3443944727874806,-4.119939578860592
2017-03-21,-2.401013589347861,-4.219439616906612
2017-03-22,-2.5071707542556805,-4.40599572355164
2017-03-23,-2.54832629021621,-4.478320719818758
2017-03-24,-2.5046784548172023,-4.401615862048747
2017-03-27,-2.4570375897693837,-4.317893823048931
2017-03-28,-2.4090622564254,-4.233584003627673
2017-03-29,-2.713511603173403,-4.7686103944440505
2017-03-30,-2.6291538383123894,-4.620363630399316
2017-03-31,-2.5599042254190705,-4.4986672929050835
2017-04-03,-2.5033884134864306,-4.399348798037675
2017-04-04,-2.4483306763079784,-4.302592662004687
2017-04-05,-2.4408459794395245,-4.289439372649141
2017-04-06,-2.4305160742490273,-4.271286034661783
2017-04-07,-2.397361181262462,-4.213021029589566
2017-04-10,-2.3676590963317237,-4.160823843193998
2017-04-11,-2.337230121850739,-4.107349251881177
2017-04-12,-2.440537079820593,-4.2888965255384255
2017-04-13,-2.3945628607248257,-4.208103379564722
2017-04-17,-2.3931742608832867,-4.205663113000046
2017-04-18,-2.374647850371418,-4.173105583621761
2017-04-19,-2.367022685376298,-4.159705441528189
2017-04-20,-2.3532253439890267,-4.1354585779886746
2017-04-21,-2.4475879682460815,-4.301287458304856
2017-04-24,-2.4048301301903856,-4.226146644181233
2017-04-25,-2.4355813359218703,-4.280187511049593
2017-04-26,-2.416446521738963,-4.246560798821181
2017-04-27,-2.4188092264319954,-4.250712916005799
2017-04-28,-2.3761028015810544,-4.175662453271246
2017-05-01,-2.3435127532917286,-4.118390082353001
2017-05-02,-2.6544728835779177,-4.664858248476275
2017-05-03,-2.6026850652854705,-4.573848529436883
2017-05-04,-2.547078843076138,-4.476128509034876
2017-05-05,-2.504189575107774,-4.400756725547806
2017-05-08,-2.6642244636508625,-4.681995262389801
2017-05-09,-3.1234607024516206,-5.489037583229563
2017-05-10,-3.0054739942795807,-5.2816927381449
2017-05-11,-2.905776686084914,-5.106488910160827
2017-05-12,-2.8039584208576835,-4.927557802094434
2017-05-15,-2.8437024478101836,-4.997402272197716
2017-05-16,-2.7501993217531413,-4.833083837624901
2017-05-17,-2.66432201718658,-4.682166698842807
2017-05-18,-3.511478628582508,-6.170923856947529
2017-05-19,-3.4587381637113572,-6.078239997148198
2017-05-22,-3.2805581093654457,-5.765113914236725
2017-05-23,-3.139205674965499,-5.516707131243329
2017-05-24,-3.000131420705893,-5.272303925564635
2017-05-25,-2.887783830854691,-5.0748690282424205
2017-05-26,-2.7832450934804296,-4.891157077616535
2017-05-30,-2.6936540476325397,-4.733713567155872
2017-05-31,-2.610920900170722,-4.588321836938058
2017-06-01,-2.582083740249589,-4.537644633131248
2017-06-02,-2.5180205797009845,-4.425062747380052
2017-06-05,-2.6311125986000485,-4.623805872789963
2017-06-06,-2.658894318405832,-4.672628290828072
2017-06-07,-2.5860672436790875,-4.544645073386597
2017-06-08,-2.541096152580913,-4.465614782080877
2017-06-09,-2.4906493485289984,-4.376961704685847
2017-06-12,-3.668105074582153,-6.446172541185791
2017-06-13,-3.8562738754323425,-6.776852424254987
2017-06-14,-3.65848968729169,-6.42927486670145
2017-06-15,-3.528028119513713,-6.200007231562551
2017-06-16,-3.370290037303597,-5.922805004917508
2017-06-19,-3.3568271388726627,-5.899145877268295
2017-06-20,-3.6829556261211063,-6.472270271650278
2017-06-21,-3.5400981560384754,-6.221218602675167
2017-06-22,-3.364769593537566,-5.913103610792694
2017-06-23,-3.198615047620905,-5.621110647204217
2017-06-26,-3.057636180408236,-5.373360355367959
2017-06-27,-2.9385332936043445,-5.164053985217518
2017-06-28,-3.0079459416350898,-5.286036833758942
2017-06-29,-3.025044366546357,-5.316084881707267
2017-06-30,-3.088165569111752,-5.427011410383664
2017-07-03,-2.9536031125852116,-5.190537047000086
2017-07-05,-2.8518212809078607,-5.011669965711561
2017-07-06,-2.7552831914248697,-4.842018014922043
2017-07-07,-2.755581464669519,-4.842542187692543
2017-07-10,-2.735276415570619,-4.806858954173484
2017-07-11,-2.669264017136233,-4.690851560297498
2017-07-12,-2.5943705661954537,-4.559236980793095
2017-07-13,-2.5257853519295907,-4.438708229314428
2017-07-14,-2.616884026909872,-4.5988011833755085
2017-07-17,-2.5965581235436836,-4.563081301450141
2017-07-18,-2.5332836916289363,-4.451885494003312
2017-07-19,-2.4793185283349555,-4.3570494010525405
2017-07-20,-2.4538552637414974,-4.31230133803529
2017-07-21,-2.433974246011678,-4.277363279289689
2017-07-24,-2.3908275621201978,-4.201539123958979
2017-07-25,-2.4694863293819664,-4.339770710932832
2017-07-26,-2.4295304456163516,-4.269553932636738
2017-07-27,-2.3987271336297895,-4.215421496442015
2017-07-28,-2.7207393878314536,-4.78131219715935
2017-07-31,-2.6891341255500585,-4.7257704474731
2017-08-01,-2.63933637782084,-4.638257994176884
2017-08-02,-4.99143728966266,-8.771740542721371
2017-08-03,-4.688997933094267,-8.240246423538549
2017-08-04,-4.430819154609659,-7.7865339701748875
2017-08-07,-4.1478297469510625,-7.2892203676459095
2017-08-08,-4.00632449148605,-7.0405450233836
2017-08-09,-3.789936450434146,-6.66027384245821
2017-08-10,-3.585403437426608,-6.300836185845994
2017-08-11,-4.222736251073613,-7.420857886259252
2017-08-14,-4.047148146808143,-7.112286786669398
2017-08-15,-3.9127055486128177,-6.87602305724199
2017-08-16,-3.738162799418247,-6.569289020390745
2017-08-17,-3.538604755771981,-6.21859416428119
2017-08-18,-3.618497391734651,-6.358994099864874
2017-08-21,-3.423913928995836,-6.017041361605683
2017-08-22,-3.2511901333420856,-5.713503876687963
2017-08-23,-3.2625959252356256,-5.733547932411474
2017-08-24,-3.1043779033972374,-5.455502280185568
2017-08-25,-2.9885079439663644,-5.251877319710113
2017-08-28,-2.871441174440681,-5.046149135850018
2017-08-29,-2.8314707602021247,-4.975906822316032
2017-08-30,-2.781784500005843,-4.888590292489534
2017-08-31,-2.6891267942676738,-4.725757563787862
2017-09-01,-2.614831789668067,-4.595194668543698
2017-09-05,-2.543428085989371,-4.469712823112919
2017-09-06,-2.633991829736893,-4.6288657116758944
2017-09-07,-2.5630161334268338,-4.504136028271838
2017-09-08,-2.521258517619399,-4.430752962375359
2017-09-11,-2.7299303427100514,-4.797463992094626
2017-09-12,-2.8814421412238858,-5.063724411408488
2017-09-13,-2.7924347520057085,-4.907306594395378
2017-09-14,-2.756303183871802,-4.843810506459212
2017-09-15,-2.7420175312544304,-4.818705505440255
2017-09-18,-2.7231373152683216,-4.785526213302564
2017-09-19,-2.698635527179847,-4.7424678083838145
2017-09-20,-2.615212067706269,-4.595862953066097
2017-09-21,-2.815670789579366,-4.94814062295448
2017-09-22,-2.98395707964445,-5.243879823445934
2017-09-25,-2.9528346287516354,-5.189186546050515
2017-09-26,-2.911071034912697,-5.115792974614597
2017-09-27,-3.0034681170085062,-5.278167694362652
2017-09-28,-2.908343389268132,-5.1109995256542815
2017-09-29,-2.837099684370721,-4.985798855306977
2017-10-02,-2.751339131155752,-4.8350868904066235
2017-10-03,-2.6677731889974203,-4.688231642051798
2017-10-04,-2.5986897996226,-4.566827418730649
2017-10-05,-2.578862298889279,-4.531983408488649
2017-10-06,-2.628746505985052,-4.619647801814739
2017-10-09,-2.5570504050942855,-4.493652109904307
2017-10-10,-2.499548964045399,-4.392601512162046
2017-10-11,-2.444941091209752,-4.296635948676705
2017-10-12,-2.4081268106668783,-4.231940090860796
2017-10-13,-2.386207642278436,-4.193420272448207
2017-10-16,-2.37661127731902,-4.176556027002994
2017-10-17,-2.617154775442594,-4.599276985382734
2017-10-18,-2.551820062515019,-4.484460527321493
2017-10-19,-2.5156669346548672,-4.420926551235314
2017-10-20,-2.980388898606208,-5.237609253175175
2017-10-23,-2.858817004241725,-5.0239639536818
2017-10-24,-2.7547531580724116,-4.841086556751391
2017-10-25,-2.6846098296127265,-4.717819641363014
2017-10-26,-2.6279016484842703,-4.618163085016277
2017-10-27,-2.5806050754326075,-4.535046090192309
2017-10-30,-3.420668350403326,-6.0113377192132464
2017-10-31,-3.5496127854418553,-6.237939209515093
2017-11-01,-3.4676952528595613,-6.093980806351348
2017-11-02,-3.413433008163464,-5.998622635123679
2017-11-03,-3.264891468182623,-5.737582022387409
2017-11-06,-3.5323559990027276,-6.207612863723136
2017-11-07,-3.3980630613600002,-5.971612141413855
2017-11-08,-3.2266832520052033,-5.6704365211101235
2017-11-09,-3.1113978214723783,-5.4678387869696605
2017-11-10,-2.9791358137613577,-5.235407134927629
2017-11-13,-2.9061722974693356,-5.107184140856619
2017-11-14,-2.8140503483960138,-4.945292928232452
2017-11-15,-2.92690766721158,-5.143623601653421
2017-11-16,-2.9721676152787264,-5.223161517965475
2017-11-17,-2.9457592893699647,-5.176752644209006
2017-11-20,-2.862397620918539,-5.03025637781723
2017-11-21,-2.7592212385736334,-4.8489385722343625
2017-11-22,-2.9178489710973805,-5.127704232670527
2017-11-24,-2.8771623383541045,-5.056203267062858
