date,forecast
2016-08-18,1.2572678834210713
2016-08-19,1.221284678984398
2016-08-22,1.1895203104139116
2016-08-23,1.1940209671608095
2016-08-24,1.167180038166762
2016-08-25,1.1737376936283213
2016-08-26,1.1596816957520297
2016-08-29,1.1563074554515373
2016-08-30,1.1348923963487463
2016-08-31,1.148162335755629
2016-09-01,1.126081138457346
2016-09-02,1.1186034134344252
2016-09-06,1.132796271813952
2016-09-07,1.1137230304422827
2016-09-08,1.1091290432103937
2016-09-09,1.3991944719938219
2016-09-12,1.5409185257307771
2016-09-13,1.6128584885822574
2016-09-14,1.6884705192057003
2016-09-15,1.9233191001811238
2016-09-16,2.077381151975118
2016-09-19,1.9511546401446942
2016-09-20,1.8713443446712508
2016-09-21,1.7570012967698285
2016-09-22,1.6558541427088067
2016-09-23,1.5890446907069176
2016-09-26,1.6094877891801977
2016-09-27,1.5256109937634796
2016-09-28,1.4522724481968383
2016-09-29,1.4038710376620598
2016-09-30,1.4454217977489434
2016-10-03,1.3986974171665645
2016-10-04,1.3532787034334983
2016-10-05,1.30625778190506
2016-10-06,1.2614882951890205
2016-10-07,1.23997549870863
2016-10-10,1.2045350986313383
2016-10-11,1.2839057248631591
2016-10-12,1.2427325703588414
2016-10-13,1.232990868752843
2016-10-14,1.2051847344712383
2016-10-17,1.1836952151429379
2016-10-18,1.1574497500486276
2016-10-19,1.135137842935477
2016-10-20,1.121980921299826
2016-10-21,1.1048564274204984
2016-10-24,1.1003815815099023
2016-10-25,1.115162929063013
2016-10-26,1.1059962681389617
2016-10-27,1.3248861879073808
2016-10-28,1.3210095906544563
2016-10-31,1.296792792130921
2016-11-01,1.2557954276030727
2016-11-02,1.3615899860236043
2016-11-03,1.3091977144524072
2016-11-04,1.3724414320794318
2016-11-07,1.3562839520821268
2016-11-08,1.372104411082161
2016-11-09,1.3275709762273937
2016-11-10,1.2823658063253895
2016-11-11,1.549262458260553
2016-11-14,1.4811511022268475
2016-11-15,1.6423570747131397
2016-11-16,1.6021045415528161
2016-11-17,1.7228852847381655
2016-11-18,1.6258766848879982
2016-11-21,1.5399064466221557
2016-11-22,1.5316267292203165
2016-11-23,1.4572767360860093
2016-11-25,1.4055273850013552
2016-11-28,1.3535225519249483
2016-11-29,1.3054916431117773
2016-11-30,1.2622135762921145
2016-12-01,1.259471374368085
2016-12-02,1.2642367965735477
2016-12-05,1.2284433729399389
2016-12-06,1.2222940220491745
2016-12-07,1.208320423225179
2016-12-08,1.2103004907500832
2016-12-09,1.211906558082927
2016-12-12,1.2759137768764683
2016-12-13,1.2532531431375609
2016-12-14,1.3129446646051883
2016-12-15,1.267507727435351
2016-12-16,1.2363783881856842
2016-12-19,1.201377899934226
2016-12-20,1.1813530212054135
2016-12-21,1.1555911298556418
2016-12-22,1.1323897322507142
2016-12-23,1.1381914537661515
2016-12-27,1.1181062340096857
2016-12-28,1.1138534730288574
2016-12-29,1.1094492013686474
2016-12-30,1.0939581021350477
2017-01-03,1.1155418075268735
2017-01-04,1.1001107783211528
2017-01-05,1.0873835418414168
2017-01-06,1.0826675521270177
2017-01-09,1.118166541549626
2017-01-10,1.130901397323089
2017-01-11,1.111446414328162
2017-01-12,1.1039421187588279
2017-01-13,1.1007492204142417
2017-01-17,1.089340104381985
2017-01-18,1.0996518217183213
2017-01-19,1.0855121622656312
2017-01-20,1.0765080959034699
2017-01-23,1.0659067000101565
2017-01-24,1.0566536175829064
2017-01-25,1.0505093184499315
2017-01-26,1.1454135162164005
2017-01-27,1.1238384397323877
2017-01-30,1.1058002901125774
2017-01-31,1.096090154528113
2017-02-01,1.0869199449134777
2017-02-02,2.1396818045572092
2017-02-03,1.9972783082719932
2017-02-06,1.8715679959227989
2017-02-07,1.7769946377344361
2017-02-08,1.694953277219387
2017-02-09,1.6034150913421648
2017-02-10,1.521411543862199
2017-02-13,1.4518884578719835
2017-02-14,1.409998000811688
2017-02-15,1.40353611772127
2017-02-16,1.3482639289400156
2017-02-17,1.299475281761102
2017-02-21,1.256882958862164
2017-02-22,1.2349954967556582
2017-02-23,1.2019133035614626
2017-02-24,1.1833396999802737
2017-02-27,1.1560011311387135
2017-02-28,1.1332134901787212
2017-03-01,1.113517550657497
2017-03-02,1.256347844587334
2017-03-03,1.2379840637262964
2017-03-06,1.2129080457111034
2017-03-07,1.188373393103368
2017-03-08,1.1603453841292584
2017-03-09,1.146089836807499
2017-03-10,1.129038352301875
2017-03-13,1.1124189229351875
2017-03-14,1.0959253839616117
2017-03-15,1.0846776674907002
2017-03-16,1.114746913003608
2017-03-17,1.0979960762577623
2017-03-20,1.099869790751538
2017-03-21,1.1264325798242147
2017-03-22,1.1762360835046826
2017-03-23,1.195544152710013
2017-03-24,1.1750668242807305
2017-03-27,1.152716170890448
2017-03-28,1.1302086021093534
2017-03-29,1.2730406396307636
2017-03-30,1.2334642977382526
2017-03-31,1.2009759268063596
2017-04-03,1.174461602973051
2017-04-04,1.1486313331218703
2017-04-05,1.1451198967684322
2017-04-06,1.1402736344212743
2017-04-07,1.1247190570518073
2017-04-10,1.110784360345748
2017-04-11,1.0965086442989553
2017-04-12,1.1449749768911757
2017-04-13,1.123406228404619
2017-04-17,1.122754768492527
2017-04-18,1.1140631257295075
2017-04-19,1.1104857889267734
2017-04-20,1.104012783141829
2017-04-21,1.1482828925458026
2017-04-24,1.1282231052782656
2017-04-25,1.1426499957209098
2017-04-26,1.133672921122026
2017-04-27,1.1347813811301422
2017-04-28,1.114745714304541
2017-05-01,1.0994561331318198
2017-05-02,1.245342696762592
2017-05-03,1.2210465053451693
2017-05-04,1.194958914414645
2017-05-05,1.174837466964821
2017-05-08,1.2499176385903528
2017-05-09,1.4653677566222172
2017-05-10,1.4100144372320944
2017-05-11,1.3632415674035023
2017-05-12,1.3154736531851214
2017-05-15,1.3341195146710063
2017-05-16,1.2902526377931165
2017-05-17,1.2499634057119537
2017-05-18,1.6474058906372653
2017-05-19,1.6226627662461721
2017-05-22,1.5390698123451498
2017-05-23,1.4727544911608113
2017-05-24,1.40750797539439
2017-05-25,1.354800241446289
2017-05-26,1.305756021057666
2017-05-30,1.2637244918104706
2017-05-31,1.2249103371776746
2017-06-01,1.2113814189787617
2017-06-02,1.181326265801533
2017-06-05,1.234383247724156
2017-06-06,1.2474170074877908
2017-06-07,1.213250274725658
2017-06-08,1.1921521425085115
2017-06-09,1.1684850862768477
2017-06-12,1.7208869956250958
2017-06-13,1.8091661576941775
2017-06-14,1.7163759484741519
2017-06-15,1.6551700640043463
2017-06-16,1.581167436252154
2017-06-19,1.5748513339698726
2017-06-20,1.7278541136605996
2017-06-21,1.660832706832142
2017-06-22,1.578577526831927
2017-06-23,1.500626325457319
2017-06-26,1.434486262860591
2017-06-27,1.3786092896346884
2017-06-28,1.4111741483012898
2017-06-29,1.4191958533716726
2017-06-30,1.448809088116694
2017-07-03,1.385679276721564
2017-07-05,1.3379284552584116
2017-07-06,1.2926377290126003
2017-07-07,1.2927776635393993
2017-07-10,1.2832515746653486
2017-07-11,1.252281938925375
2017-07-12,1.2171457682975053
2017-07-13,1.1849690991665838
2017-07-14,1.2277079307716465
2017-07-17,1.2181720581436821
2017-07-18,1.1884869360373973
2017-07-19,1.1631692458837215
2017-07-20,1.1512231865386156
2017-07-21,1.1418960314611577
2017-07-24,1.1216538176468074
2017-07-25,1.158556481807293
2017-07-26,1.1398112279574462
2017-07-27,1.1253598919291574
2017-07-28,1.2764315459358768
2017-07-31,1.2616039759106183
2017-08-01,1.2382414236564703
2017-08-02,2.3417266808359165
2017-08-03,2.199837627741368
2017-08-04,2.0787133705549388
2017-08-07,1.94594923712978
2017-08-08,1.8795622201302502
2017-08-09,1.7780440361405425
2017-08-10,1.68208762401383
2017-08-11,1.9810915316418636
2017-08-14,1.898714587941217
2017-08-15,1.8356410079351315
2017-08-16,1.7537544912835317
2017-08-17,1.6601320799292536
2017-08-18,1.697613612077029
2017-08-21,1.6063250192525522
2017-08-22,1.5252918624230944
2017-08-23,1.5306428756970627
2017-08-24,1.4564150848570674
2017-08-25,1.402054835541987
2017-08-28,1.3471331042392005
2017-08-29,1.3283810334357993
2017-08-30,1.3050707854209531
2017-08-31,1.2616005364484817
2017-09-01,1.2267451261873854
2017-09-05,1.1932461662062206
2017-09-06,1.2357340354797002
2017-09-07,1.202435874630442
2017-09-08,1.182845340403581
2017-09-11,1.2807434711414976
2017-09-12,1.3518250455361265
2017-09-13,1.3100673380807175
2017-09-14,1.2931162572177288
2017-09-15,1.2864141608182538
2017-09-18,1.2775565306510512
2017-09-19,1.2660615468286969
2017-09-20,1.2269235331624742
2017-09-21,1.320968496601897
2017-09-22,1.3999198031284652
2017-09-25,1.3853187434738352
2017-09-26,1.3657254046608285
2017-09-27,1.4090733823712258
2017-09-28,1.3644457330530186
2017-09-29,1.3310218363038033
2017-10-02,1.290787377976007
2017-10-03,1.2515825187330332
2017-10-04,1.2191721313609167
2017-10-05,1.2098700837167102
2017-10-06,1.233273198276607
2017-10-09,1.1996370605021187
2017-10-10,1.1726603299781153
2017-10-11,1.1470411134314578
2017-10-12,1.129769738879369
2017-10-13,1.119486387920868
2017-10-16,1.114984265073198
2017-10-17,1.2278349521136127
2017-10-18,1.1971832516977596
2017-10-19,1.1802220561156527
2017-10-20,1.3982457953719
2017-10-23,1.3412104902779807
2017-10-24,1.2923890645155518
2017-10-25,1.2594814080221286
2017-10-26,1.2328768344166057
2017-10-27,1.2106877051939346
2017-10-30,1.6048023600376262
2017-10-31,1.665296483543973
2017-11-01,1.6268649736312903
2017-11-02,1.601407908102278
2017-11-03,1.5317198268544219
2017-11-06,1.6572004833570761
2017-11-07,1.594197116415635
2017-11-08,1.513794489109498
2017-11-09,1.4597084708098238
2017-11-10,1.3976579121542516
2017-11-13,1.3634271679991585
2017-11-14,1.3202082686087218
2017-11-15,1.373155141275107
2017-11-16,1.3943887903848704
2017-11-17,1.3819993566831124
2017-11-20,1.3428903321991257
2017-11-21,1.2944852590011566
2017-11-22,1.3689052651065456
2017-11-24,1.3498171812703286
2017-11-27,1.2993111293968576
2017-11-28,1.269704493822192
2017-11-29,1.248840081418499
2017-11-30,1.397494806283062
2017-12-01,1.4019987017677344
2017-12-04,1.355981093252434
2017-12-05,1.330565527456813
2017-12-06,1.28376062349589
2017-12-07,1.250806239232799
2017-12-08,1.2140264104839698
2017-12-11,1.1823724362247334
2017-12-12,1.2939972611709345
2017-12-13,1.268136337854873
2017-12-14,1.2308879548763794
2017-12-15,1.197260844901195
2017-12-18,1.2036494414523322
2017-12-19,1.244342330687168
2017-12-20,1.2635966915878993
2017-12-21,1.2263719082775733
2017-12-22,1.1961574809019868
2017-12-26,1.1673143028992625
2017-12-27,1.4216096291546034
2017-12-28,1.36149027600468
2017-12-29,1.3104564104595695
2018-01-02,1.319492271409829
2018-01-03,1.3802250827763953
2018-01-04,1.3258156100245475
2018-01-05,1.2836374993966402
2018-01-08,1.2849356988482148
2018-01-09,1.251812372142247
2018-01-10,1.2150214028844424
2018-01-11,1.1836290787063812
2018-01-12,1.1659430636006511
2018-01-16,1.1790694985730532
2018-01-17,1.1682030897136495
2018-01-18,1.2438984081297186
2018-01-19,1.2077718013945424
2018-01-22,1.189345527675379
2018-01-23,1.196987473031392
2018-01-24,1.1678608399145582
2018-01-25,1.2639476679183774
2018-01-26,1.3649274955822774
2018-01-29,1.3128345345018593
2018-01-30,1.4448044697965934
2018-01-31,1.3984970804037304
2018-02-01,1.3424272090536613
2018-02-02,1.293131033019033
2018-02-05,1.9061404403674014
2018-02-06,1.972385839197254
2018-02-07,2.241411877909454
